"","x"
"2065","graphs_combined/CPC017_HT29_6H_BRD-K95785537-001-09-0_10/graph_1.csv"
"2066","graphs_combined/CPC017_MCF7_6H_BRD-A00267231-001-01-1_10/graph_1.csv"
"2067","graphs_combined/CPC017_MCF7_6H_BRD-A15435692-003-01-5_10/graph_1.csv"
"2068","graphs_combined/CPC017_MCF7_6H_BRD-A25687296-300-03-5_10/graph_1.csv"
"2069","graphs_combined/CPC017_MCF7_6H_BRD-A62184259-001-02-8_10/graph_1.csv"
"2070","graphs_combined/CPC017_MCF7_6H_BRD-A93236127-001-03-7_10/graph_1.csv"
"2071","graphs_combined/CPC017_MCF7_6H_BRD-K06426971-001-01-9_10/graph_1.csv"
"2072","graphs_combined/CPC017_MCF7_6H_BRD-K07691486-001-04-9_10/graph_1.csv"
"2073","graphs_combined/CPC017_MCF7_6H_BRD-K11927976-050-01-1_10/graph_1.csv"
"2074","graphs_combined/CPC017_MCF7_6H_BRD-K12867552-001-01-3_10/graph_1.csv"
"2075","graphs_combined/CPC017_MCF7_6H_BRD-K13646352-001-01-2_10/graph_1.csv"
"2076","graphs_combined/CPC017_MCF7_6H_BRD-K14618467-003-01-8_10/graph_1.csv"
"2077","graphs_combined/CPC017_MCF7_6H_BRD-K17008822-303-01-3_10/graph_1.csv"
"2078","graphs_combined/CPC017_MCF7_6H_BRD-K30240666-051-08-4_10/graph_1.csv"
"2079","graphs_combined/CPC017_MCF7_6H_BRD-K43389675-001-01-3_10/graph_1.csv"
"2080","graphs_combined/CPC017_MCF7_6H_BRD-K47639036-003-03-3_10/graph_1.csv"
"2081","graphs_combined/CPC017_MCF7_6H_BRD-K60476892-001-02-1_10/graph_1.csv"
"2082","graphs_combined/CPC017_MCF7_6H_BRD-K62289640-003-01-9_10/graph_1.csv"
"2083","graphs_combined/CPC017_MCF7_6H_BRD-K76674262-001-01-7_10/graph_1.csv"
"2084","graphs_combined/CPC017_MCF7_6H_BRD-K76840893-003-01-7_10/graph_1.csv"
"2085","graphs_combined/CPC017_MCF7_6H_BRD-K79145749-001-01-8_10/graph_1.csv"
"2086","graphs_combined/CPC017_MCF7_6H_BRD-K90524085-001-06-0_10/graph_1.csv"
"2087","graphs_combined/CPC017_NPC_24H_BRD-A07029265-004-02-9_10/graph_1.csv"
"2088","graphs_combined/CPC017_NPC_24H_BRD-A25687296-300-03-5_10/graph_1.csv"
"2089","graphs_combined/CPC017_NPC_24H_BRD-A54927599-001-07-8_10/graph_1.csv"
"2090","graphs_combined/CPC017_NPC_24H_BRD-A93236127-001-03-7_10/graph_1.csv"
"2091","graphs_combined/CPC017_NPC_24H_BRD-K06426971-001-01-9_10/graph_1.csv"
"2092","graphs_combined/CPC017_NPC_24H_BRD-K09549677-300-01-8_10/graph_1.csv"
"2093","graphs_combined/CPC017_NPC_24H_BRD-K10176267-001-02-5_10/graph_1.csv"
"2094","graphs_combined/CPC017_NPC_24H_BRD-K11911061-003-02-8_10/graph_1.csv"
"2095","graphs_combined/CPC017_NPC_24H_BRD-K12867552-001-01-3_10/graph_1.csv"
"2096","graphs_combined/CPC017_NPC_24H_BRD-K13646352-001-01-2_10/graph_1.csv"
"2097","graphs_combined/CPC017_NPC_24H_BRD-K15791587-003-01-7_10/graph_1.csv"
"2098","graphs_combined/CPC017_NPC_24H_BRD-K21667562-001-01-4_10/graph_1.csv"
"2099","graphs_combined/CPC017_NPC_24H_BRD-K50422030-003-01-8_10/graph_1.csv"
"2100","graphs_combined/CPC017_NPC_24H_BRD-K61323504-001-02-4_10/graph_1.csv"
"2101","graphs_combined/CPC017_NPC_24H_BRD-K68336408-001-03-4_10/graph_1.csv"
"2102","graphs_combined/CPC017_NPC_24H_BRD-K71499074-001-03-8_10/graph_1.csv"
"2103","graphs_combined/CPC017_NPC_24H_BRD-K82823804-001-01-7_10/graph_1.csv"
"2104","graphs_combined/CPC017_NPC_24H_BRD-K86958018-001-01-9_10/graph_1.csv"
"2105","graphs_combined/CPC017_PHH_24H_BRD-A20968261-001-01-3_10/graph_1.csv"
"2106","graphs_combined/CPC017_PHH_24H_BRD-K11927976-050-01-1_10/graph_1.csv"
"2107","graphs_combined/CPC017_PHH_24H_BRD-K43389675-001-01-3_10/graph_1.csv"
"2108","graphs_combined/CPC017_SKB_24H_BRD-A20968261-001-01-3_10/graph_1.csv"
"2109","graphs_combined/CPC017_SKB_24H_BRD-A25687296-300-03-5_10/graph_1.csv"
"2110","graphs_combined/CPC017_SKB_24H_BRD-A62184259-001-02-8_10/graph_1.csv"
"2111","graphs_combined/CPC017_SKB_24H_BRD-A93236127-001-03-7_10/graph_1.csv"
"2112","graphs_combined/CPC017_SKB_24H_BRD-A94624445-236-02-2_10/graph_1.csv"
"2113","graphs_combined/CPC017_SKB_24H_BRD-A94756469-001-03-9_10/graph_1.csv"
"2114","graphs_combined/CPC017_SKB_24H_BRD-K11927976-050-01-1_10/graph_1.csv"
"2115","graphs_combined/CPC017_SKB_24H_BRD-K76674262-001-01-7_10/graph_1.csv"
"2116","graphs_combined/CPC018_A375_6H_BRD-A28970875-300-03-1_10/graph_1.csv"
"2117","graphs_combined/CPC018_A375_6H_BRD-A50311610-300-06-2_10/graph_1.csv"
"2118","graphs_combined/CPC018_A375_6H_BRD-K14765469-003-02-3_10/graph_1.csv"
"2119","graphs_combined/CPC018_A375_6H_BRD-K15025317-001-11-0_10/graph_1.csv"
"2120","graphs_combined/CPC018_A375_6H_BRD-K51290057-001-01-0_10/graph_1.csv"
"2121","graphs_combined/CPC018_A375_6H_BRD-K65503129-001-04-8_10/graph_1.csv"
"2122","graphs_combined/CPC018_A375_6H_BRD-K84595254-001-03-0_10/graph_1.csv"
"2123","graphs_combined/CPC018_A375_6H_BRD-K90259198-003-07-1_10/graph_1.csv"
"2124","graphs_combined/CPC018_A375_6H_BRD-K97399794-001-10-4_10/graph_1.csv"
"2125","graphs_combined/CPC018_A549_24H_BRD-K15519488-001-01-6_10/graph_1.csv"
"2126","graphs_combined/CPC018_ASC_24H_BRD-A28970875-300-03-1_10/graph_1.csv"
"2127","graphs_combined/CPC018_ASC_24H_BRD-K44067360-001-16-2_10/graph_1.csv"
"2128","graphs_combined/CPC018_ASC_24H_BRD-K59256312-066-04-1_10/graph_1.csv"
"2129","graphs_combined/CPC018_ASC_24H_BRD-K74305673-001-02-1_10/graph_1.csv"
"2130","graphs_combined/CPC018_ASC_24H_BRD-K84595254-001-03-0_10/graph_1.csv"
"2131","graphs_combined/CPC018_HEPG2_6H_BRD-A11813248-003-01-6_10/graph_1.csv"
"2132","graphs_combined/CPC018_HEPG2_6H_BRD-A28970875-300-03-1_10/graph_1.csv"
"2133","graphs_combined/CPC018_HEPG2_6H_BRD-A30395175-001-01-2_10/graph_1.csv"
"2134","graphs_combined/CPC018_HEPG2_6H_BRD-K08996725-313-01-7_10/graph_1.csv"
"2135","graphs_combined/CPC018_HEPG2_6H_BRD-K20742498-001-01-5_10/graph_1.csv"
"2136","graphs_combined/CPC018_HEPG2_6H_BRD-K67847053-015-08-8_10/graph_1.csv"
"2137","graphs_combined/CPC018_HEPG2_6H_BRD-K90259198-003-07-1_10/graph_1.csv"
"2138","graphs_combined/CPC018_HEPG2_6H_BRD-K97399794-001-10-4_10/graph_1.csv"
"2139","graphs_combined/CPC018_HT29_6H_BRD-A28970875-300-03-1_10/graph_1.csv"
"2140","graphs_combined/CPC018_HT29_6H_BRD-K20655524-003-07-0_10/graph_1.csv"
"2141","graphs_combined/CPC018_HT29_6H_BRD-K26997899-001-01-4_10/graph_1.csv"
"2142","graphs_combined/CPC018_HT29_6H_BRD-K31542390-001-01-5_10/graph_1.csv"
"2143","graphs_combined/CPC018_HT29_6H_BRD-K43860855-065-03-6_10/graph_1.csv"
"2144","graphs_combined/CPC018_HT29_6H_BRD-K49657628-001-02-3_10/graph_1.csv"
"2145","graphs_combined/CPC018_HT29_6H_BRD-K77987382-001-08-2_10/graph_1.csv"
"2146","graphs_combined/CPC018_HT29_6H_BRD-K80431395-001-02-4_10/graph_1.csv"
"2147","graphs_combined/CPC018_HT29_6H_BRD-K84595254-001-03-0_10/graph_1.csv"
"2148","graphs_combined/CPC018_MCF7_24H_BRD-K01292756-001-13-6_10/graph_1.csv"
"2149","graphs_combined/CPC018_MCF7_24H_BRD-K78126613-001-16-0_10/graph_1.csv"
"2150","graphs_combined/CPC018_MCF7_6H_BRD-A28970875-300-03-1_10/graph_1.csv"
"2151","graphs_combined/CPC018_MCF7_6H_BRD-K40530731-001-02-5_10/graph_1.csv"
"2152","graphs_combined/CPC018_MCF7_6H_BRD-K51290057-001-01-0_10/graph_1.csv"
"2153","graphs_combined/CPC018_MCF7_6H_BRD-K80431395-001-02-4_10/graph_1.csv"
"2154","graphs_combined/CPC018_MCF7_6H_BRD-K84595254-001-03-0_10/graph_1.csv"
"2155","graphs_combined/CPC018_NPC_24H_BRD-K10207760-236-03-0_10/graph_1.csv"
"2156","graphs_combined/CPC018_NPC_24H_BRD-K15025317-001-11-0_10/graph_1.csv"
"2157","graphs_combined/CPC018_NPC_24H_BRD-K15519488-001-01-6_10/graph_1.csv"
"2158","graphs_combined/CPC018_NPC_24H_BRD-K17497770-001-01-0_10/graph_1.csv"
"2159","graphs_combined/CPC018_NPC_24H_BRD-K26997899-001-01-4_10/graph_1.csv"
"2160","graphs_combined/CPC018_NPC_24H_BRD-K37392901-003-01-7_10/graph_1.csv"
"2161","graphs_combined/CPC018_NPC_24H_BRD-K67439147-001-01-7_10/graph_1.csv"
"2162","graphs_combined/CPC018_NPC_24H_BRD-K69195780-001-01-5_10/graph_1.csv"
"2163","graphs_combined/CPC018_NPC_24H_BRD-K78126613-001-16-0_10/graph_1.csv"
"2164","graphs_combined/CPC018_NPC_24H_BRD-K84595254-001-03-0_10/graph_1.csv"
"2165","graphs_combined/CPC018_NPC_24H_BRD-K98548675-001-02-6_10/graph_1.csv"
"2166","graphs_combined/CPC018_PHH_24H_BRD-A52530684-001-01-1_10/graph_1.csv"
"2167","graphs_combined/CPC018_PHH_24H_BRD-K16195444-001-01-7_10/graph_1.csv"
"2168","graphs_combined/CPC018_PHH_24H_BRD-K51290057-001-01-0_10/graph_1.csv"
"2169","graphs_combined/CPC018_SKB_24H_BRD-A28970875-300-03-1_10/graph_1.csv"
"2170","graphs_combined/CPC018_SKB_24H_BRD-K06895174-001-01-0_10/graph_1.csv"
"2171","graphs_combined/CPC018_SKB_24H_BRD-K37392901-003-01-7_10/graph_1.csv"
"2172","graphs_combined/CPC018_SKB_24H_BRD-K51290057-001-01-0_10/graph_1.csv"
"2173","graphs_combined/CPC018_SKB_24H_BRD-K74305673-001-02-1_10/graph_1.csv"
"2174","graphs_combined/CPC018_SKB_24H_BRD-K81418486_10/graph_1.csv"
"2175","graphs_combined/CPC018_SKB_24H_BRD-K84595254-001-03-0_10/graph_1.csv"
"2176","graphs_combined/CPC018_SKB_24H_BRD-K87158025-003-01-2_10/graph_1.csv"
"2177","graphs_combined/CPC020_A375_6H_BRD-A51182606-001-07-4_10/graph_1.csv"
"2178","graphs_combined/CPC020_A375_6H_BRD-K03406345-001-11-2_10/graph_1.csv"
"2179","graphs_combined/CPC020_A375_6H_BRD-K06750613-001-01-6_10/graph_1.csv"
"2180","graphs_combined/CPC020_A375_6H_BRD-K11558771-001-07-1_10/graph_1.csv"
"2181","graphs_combined/CPC020_A375_6H_BRD-K47869605-001-27-0_10/graph_1.csv"
"2182","graphs_combined/CPC020_A375_6H_BRD-K66788707-001-07-7_10/graph_1.csv"
"2183","graphs_combined/CPC020_A375_6H_BRD-K81128206-003-21-0_10/graph_1.csv"
"2184","graphs_combined/CPC020_A375_6H_BRD-K82381502-003-19-9_10/graph_1.csv"
"2185","graphs_combined/CPC020_A375_6H_BRD-K93034159-001-14-2_10/graph_1.csv"
"2186","graphs_combined/CPC020_A549_6H_BRD-K86434416-003-14-8_10/graph_1.csv"
"2187","graphs_combined/CPC020_HA1E_6H_BRD-K06750613-001-01-6_10/graph_1.csv"
"2188","graphs_combined/CPC020_HA1E_6H_BRD-K78373679-001-01-1_10/graph_1.csv"
"2189","graphs_combined/CPC020_HA1E_6H_BRD-K90885812-004-21-8_10/graph_1.csv"
"2190","graphs_combined/CPC020_HA1E_6H_BRD-K94353609-001-15-8_10/graph_1.csv"
"2191","graphs_combined/CPC020_HT29_6H_BRD-A04308630-001-01-6_10/graph_1.csv"
"2192","graphs_combined/CPC020_HT29_6H_BRD-A09472452-015-19-2_10/graph_1.csv"
"2193","graphs_combined/CPC020_HT29_6H_BRD-A09722536-002-13-1_10/graph_1.csv"
"2194","graphs_combined/CPC020_HT29_6H_BRD-A51182606-001-07-4_10/graph_1.csv"
"2195","graphs_combined/CPC020_HT29_6H_BRD-K06335600-003-13-2_10/graph_1.csv"
"2196","graphs_combined/CPC020_HT29_6H_BRD-K06750613-001-01-6_10/graph_1.csv"
"2197","graphs_combined/CPC020_HT29_6H_BRD-K38197229-001-23-2_10/graph_1.csv"
"2198","graphs_combined/CPC020_HT29_6H_BRD-K82216340-001-19-7_10/graph_1.csv"
"2199","graphs_combined/CPC020_MCF7_6H_BRD-A86044036-001-23-2_10/graph_1.csv"
"2200","graphs_combined/CPC020_MCF7_6H_BRD-K11558771-001-07-1_10/graph_1.csv"
"2201","graphs_combined/CPC020_MCF7_6H_BRD-K18574842-236-14-4_10/graph_1.csv"
"2202","graphs_combined/CPC020_MCF7_6H_BRD-K55044200-001-11-2_10/graph_1.csv"
"2203","graphs_combined/CPC020_MCF7_6H_BRD-K76723084-001-18-2_10/graph_1.csv"
"2204","graphs_combined/CPC020_MCF7_6H_BRD-K78373679-001-01-1_10/graph_1.csv"
"2205","graphs_combined/CPC020_PC3_24H_BRD-A26334849-001-04-7_10/graph_1.csv"
"2206","graphs_combined/CPC020_PC3_24H_BRD-A44827100-001-03-4_10/graph_1.csv"
"2207","graphs_combined/CPC020_PC3_24H_BRD-A79672927-001-15-7_10/graph_1.csv"
"2208","graphs_combined/CPC020_PC3_24H_BRD-K14888893-001-11-4_10/graph_1.csv"
"2209","graphs_combined/CPC020_PC3_24H_BRD-K32164935-001-24-1_10/graph_1.csv"
"2210","graphs_combined/CPC020_PC3_24H_BRD-K88429204-001-27-8_10/graph_1.csv"
"2211","graphs_combined/CPC020_PC3_6H_BRD-A31312900-001-01-8_10/graph_1.csv"
"2212","graphs_combined/CPC020_PC3_6H_BRD-K06750613-001-01-6_10/graph_1.csv"
"2213","graphs_combined/CPC020_PC3_6H_BRD-K11558771-001-07-1_10/graph_1.csv"
"2214","graphs_combined/CPC020_PC3_6H_BRD-K78373679-001-01-1_10/graph_1.csv"
"2215","graphs_combined/CPC020_VCAP_24H_BRD-K11129031-001-21-8_10/graph_1.csv"
"2216","graphs_combined/CPC020_VCAP_24H_BRD-K32164935-001-24-1_10/graph_1.csv"
"2217","graphs_combined/CPC020_VCAP_24H_BRD-K69688083-004-17-3_10/graph_1.csv"
"2218","graphs_combined/CPC020_VCAP_24H_BRD-K92073408-001-10-8_10/graph_1.csv"
"2219","graphs_combined/CPC020_VCAP_6H_BRD-A24228527-001-27-3_10/graph_1.csv"
"2220","graphs_combined/CPC020_VCAP_6H_BRD-K06750613-001-01-6_10/graph_1.csv"
"2221","graphs_combined/CPC020_VCAP_6H_BRD-K57631554-001-07-4_10/graph_1.csv"
"2222","graphs_combined/CPC020_VCAP_6H_BRD-K71799949-001-28-1_10/graph_1.csv"
"2223","graphs_combined/CPC020_VCAP_6H_BRD-K77695569-001-22-7_10/graph_1.csv"
"2224","graphs_combined/CPC020_VCAP_6H_BRD-K82216340-001-19-7_10/graph_1.csv"
"2225","graphs_combined/CPD001_MCF7_24H_BRD-A07932845-103-02-3_10/graph_1.csv"
"2226","graphs_combined/CPD001_MCF7_24H_BRD-A17462676-003-08-2_10/graph_1.csv"
"2227","graphs_combined/CPD001_MCF7_24H_BRD-A22305049-003-10-2_10/graph_1.csv"
"2228","graphs_combined/CPD001_MCF7_24H_BRD-A26711594-003-07-2_10/graph_1.csv"
"2229","graphs_combined/CPD001_MCF7_24H_BRD-A45889380-336-04-2_10/graph_1.csv"
"2230","graphs_combined/CPD001_MCF7_24H_BRD-K00259736-001-12-3_10/graph_1.csv"
"2231","graphs_combined/CPD001_MCF7_24H_BRD-K02680176-075-08-7_10/graph_1.csv"
"2232","graphs_combined/CPD001_MCF7_24H_BRD-K21680192-300-11-0_10/graph_1.csv"
"2233","graphs_combined/CPD001_MCF7_24H_BRD-K24616672-003-13-6_10/graph_1.csv"
"2234","graphs_combined/CPD001_MCF7_24H_BRD-K46503544-001-02-3_10/graph_1.csv"
"2235","graphs_combined/CPD001_MCF7_24H_BRD-K50406511-001-20-3_10/graph_1.csv"
"2236","graphs_combined/CPD001_MCF7_24H_BRD-K77685957-300-06-7_10/graph_1.csv"
"2237","graphs_combined/CPD001_MCF7_24H_BRD-K91328526-048-02-2_10/graph_1.csv"
"2238","graphs_combined/CPD001_MCF7_6H_BRD-A82396632-001-11-3_10/graph_1.csv"
"2239","graphs_combined/CPD001_MCF7_6H_BRD-K08327065-065-03-5_10/graph_1.csv"
"2240","graphs_combined/CPD001_MCF7_6H_BRD-K32744045-001-23-9_10/graph_1.csv"
"2241","graphs_combined/CPD001_MCF7_6H_BRD-K59456551-001-12-7_10/graph_1.csv"
"2242","graphs_combined/CPD001_MCF7_6H_BRD-K66353228-001-10-4_10/graph_1.csv"
"2243","graphs_combined/CPD001_MCF7_6H_BRD-K90733503-002-04-4_10/graph_1.csv"
"2244","graphs_combined/CPD001_MCF7_6H_BRD-M79902621-065-04-2_10/graph_1.csv"
"2245","graphs_combined/CPD001_PC3_24H_BRD-A26711594-003-07-2_10/graph_1.csv"
"2246","graphs_combined/CPD001_PC3_24H_BRD-A55424491-001-13-2_10/graph_1.csv"
"2247","graphs_combined/CPD001_PC3_24H_BRD-A67709388-001-04-7_10/graph_1.csv"
"2248","graphs_combined/CPD001_PC3_24H_BRD-A82396632-001-11-3_10/graph_1.csv"
"2249","graphs_combined/CPD001_PC3_24H_BRD-K13078532-001-21-9_10/graph_1.csv"
"2250","graphs_combined/CPD001_PC3_24H_BRD-K37890730-001-12-8_10/graph_1.csv"
"2251","graphs_combined/CPD001_PC3_24H_BRD-K44273375-001-17-7_10/graph_1.csv"
"2252","graphs_combined/CPD001_PC3_24H_BRD-K45086103-001-11-4_10/graph_1.csv"
"2253","graphs_combined/CPD001_PC3_24H_BRD-K46503544-001-02-3_10/graph_1.csv"
"2254","graphs_combined/CPD001_PC3_24H_BRD-K47407372-001-11-4_10/graph_1.csv"
"2255","graphs_combined/CPD001_PC3_24H_BRD-K48578705-001-09-3_10/graph_1.csv"
"2256","graphs_combined/CPD001_PC3_24H_BRD-K50406511-001-20-3_10/graph_1.csv"
"2257","graphs_combined/CPD002_MCF7_24H_BRD-A35713041-003-05-0_10/graph_1.csv"
"2258","graphs_combined/CPD002_MCF7_24H_BRD-K13044802-213-15-7_10/graph_1.csv"
"2259","graphs_combined/CPD002_MCF7_24H_BRD-K13238168-001-01-2_10/graph_1.csv"
"2260","graphs_combined/CPD002_MCF7_24H_BRD-K26104851-001-15-3_10/graph_1.csv"
"2261","graphs_combined/CPD002_MCF7_24H_BRD-K40476324-001-01-6_10/graph_1.csv"
"2262","graphs_combined/CPD002_MCF7_24H_BRD-K46531780-003-13-0_10/graph_1.csv"
"2263","graphs_combined/CPD002_MCF7_24H_BRD-K60507178-001-01-0_10/graph_1.csv"
"2264","graphs_combined/CPD002_MCF7_24H_BRD-K72723676-003-12-9_10/graph_1.csv"
"2265","graphs_combined/CPD002_MCF7_24H_BRD-K92923799-001-01-0_10/graph_1.csv"
"2266","graphs_combined/CPD002_MCF7_6H_BRD-A10662413-043-06-2_10/graph_1.csv"
"2267","graphs_combined/CPD002_MCF7_6H_BRD-K54770957-001-01-9_10/graph_1.csv"
"2268","graphs_combined/CPD002_MCF7_6H_BRD-K54790157-001-12-2_10/graph_1.csv"
"2269","graphs_combined/CPD002_MCF7_6H_BRD-K77925998-313-02-0_10/graph_1.csv"
"2270","graphs_combined/CPD002_PC3_24H_BRD-K13044802-213-15-7_10/graph_1.csv"
"2271","graphs_combined/CPD002_PC3_24H_BRD-K17113870-001-01-2_10/graph_1.csv"
"2272","graphs_combined/CPD002_PC3_24H_BRD-K26104851-001-15-3_10/graph_1.csv"
"2273","graphs_combined/CPD002_PC3_24H_BRD-K27217864-001-18-1_10/graph_1.csv"
"2274","graphs_combined/CPD002_PC3_24H_BRD-K32403583-001-01-6_10/graph_1.csv"
"2275","graphs_combined/CPD002_PC3_24H_BRD-K40476324-001-01-6_10/graph_1.csv"
"2276","graphs_combined/CPD002_PC3_24H_BRD-K46531780-003-13-0_10/graph_1.csv"
"2277","graphs_combined/CPD002_PC3_24H_BRD-K72723676-003-12-9_10/graph_1.csv"
"2278","graphs_combined/CPD002_PC3_24H_BRD-K91966436-003-01-5_10/graph_1.csv"
"2279","graphs_combined/CPD002_PC3_24H_BRD-K92923799-001-01-0_10/graph_1.csv"
"2280","graphs_combined/CPD002_PC3_6H_BRD-K39987650-001-18-3_10/graph_1.csv"
"2281","graphs_combined/CPD002_PC3_6H_BRD-K61443650-236-09-9_10/graph_1.csv"
"2282","graphs_combined/CPD002_PC3_6H_BRD-K69116396-001-01-7_10/graph_1.csv"
"2283","graphs_combined/CPD002_PC3_6H_BRD-K92093830-003-21-7_10/graph_1.csv"
"2284","graphs_combined/CPD003_MCF7_24H_BRD-A11263757-001-04-5_10/graph_1.csv"
"2285","graphs_combined/CPD003_MCF7_24H_BRD-K03243820-001-14-7_10/graph_1.csv"
"2286","graphs_combined/CPD003_MCF7_24H_BRD-K24844714-001-13-8_10/graph_1.csv"
"2287","graphs_combined/CPD003_MCF7_24H_BRD-K28026280-001-01-7_10/graph_1.csv"
"2288","graphs_combined/CPD003_MCF7_24H_BRD-K30618791-001-01-9_10/graph_1.csv"
"2289","graphs_combined/CPD003_MCF7_24H_BRD-K39716612-236-01-1_10/graph_1.csv"
"2290","graphs_combined/CPD003_MCF7_24H_BRD-K55113501-001-01-2_10/graph_1.csv"
"2291","graphs_combined/CPD003_MCF7_24H_BRD-K63460351-001-01-8_10/graph_1.csv"
"2292","graphs_combined/CPD003_PC3_24H_BRD-A11263757-001-04-5_10/graph_1.csv"
"2293","graphs_combined/CPD003_PC3_24H_BRD-K05236810-001-14-1_10/graph_1.csv"
"2294","graphs_combined/CPD003_PC3_24H_BRD-K39716612-236-01-1_10/graph_1.csv"
"2295","graphs_combined/CPD003_PC3_24H_BRD-M08470251-096-02-2_10/graph_1.csv"
"2296","graphs_combined/CPD003_PC3_6H_BRD-A07875874-001-02-4_10/graph_1.csv"
"2297","graphs_combined/CPD003_PC3_6H_BRD-A28940325-001-18-2_10/graph_1.csv"
"2298","graphs_combined/CPD003_PC3_6H_BRD-A97437073-003-07-8_10/graph_1.csv"
"2299","graphs_combined/CPD003_PC3_6H_BRD-K06388322-001-04-1_10/graph_1.csv"
"2300","graphs_combined/CPD003_PC3_6H_BRD-K13032584-003-10-2_10/graph_1.csv"
"2301","graphs_combined/CPD003_PC3_6H_BRD-K13387373-004-13-7_10/graph_1.csv"
"2302","graphs_combined/CPD003_PC3_6H_BRD-K16444452-001-06-7_10/graph_1.csv"
"2303","graphs_combined/CPD003_PC3_6H_BRD-K22901619-001-01-9_10/graph_1.csv"
"2304","graphs_combined/CPD003_PC3_6H_BRD-K25841245-001-01-6_10/graph_1.csv"
"2305","graphs_combined/CPD003_PC3_6H_BRD-K45252063-001-08-6_10/graph_1.csv"
"2306","graphs_combined/CPD003_PC3_6H_BRD-K45861246-001-10-0_10/graph_1.csv"
"2307","graphs_combined/CPD003_PC3_6H_BRD-K62374253-001-04-5_10/graph_1.csv"
"2308","graphs_combined/CPD003_PC3_6H_BRD-K66615216-001-02-7_10/graph_1.csv"
"2309","graphs_combined/CPD003_PC3_6H_BRD-K69600043-328-04-8_10/graph_1.csv"
"2310","graphs_combined/CPD003_PC3_6H_BRD-K73999723-001-06-3_10/graph_1.csv"
"2311","graphs_combined/CPD003_PC3_6H_BRD-K78485176-001-04-5_10/graph_1.csv"
"2312","graphs_combined/CPD003_PC3_6H_BRD-K99338088-001-01-4_10/graph_1.csv"
"2313","graphs_combined/CRCGN001_HA1E_24H_BRD-A31158127-001-01-2_10/graph_1.csv"
"2314","graphs_combined/CRCGN001_HA1E_24H_BRD-A55424491-001-16-5_10/graph_1.csv"
"2315","graphs_combined/CRCGN001_HA1E_24H_BRD-A76941896-003-04-6_10.2/graph_1.csv"
"2316","graphs_combined/CRCGN001_HA1E_24H_BRD-K27062708-001-20-7_19.9/graph_1.csv"
"2317","graphs_combined/CRCGN004_HA1E_24H_BRD-A16746338-001-04-2_20UM/graph_1.csv"
"2318","graphs_combined/CRCGN004_HA1E_24H_BRD-A85648045-001-01-6_10UM/graph_1.csv"
"2319","graphs_combined/CRCGN004_HA1E_24H_BRD-K74793820-001-01-2_10UM/graph_1.csv"
"2320","graphs_combined/CVD001_HEPG2_24H_BRD-A19037878_10/graph_1.csv"
"2321","graphs_combined/CVD001_HEPG2_24H_BRD-A50737080-001-01-4_10/graph_1.csv"
"2322","graphs_combined/CVD001_HEPG2_24H_BRD-K01188359-065-10-8_10/graph_1.csv"
"2323","graphs_combined/CVD001_HEPG2_24H_BRD-K03067624-001-01-5_10/graph_1.csv"
"2324","graphs_combined/CVD001_HEPG2_24H_BRD-K06426971-001-01-9_2.5/graph_1.csv"
"2325","graphs_combined/CVD001_HEPG2_24H_BRD-K07762753-001-03-6_12.5/graph_1.csv"
"2326","graphs_combined/CVD001_HEPG2_24H_BRD-K13183738-317-06-0_10/graph_1.csv"
"2327","graphs_combined/CVD001_HEPG2_24H_BRD-K21680192-300-04-5_10/graph_1.csv"
"2328","graphs_combined/CVD001_HEPG2_24H_BRD-K26997899-001-01-4_10/graph_1.csv"
"2329","graphs_combined/CVD001_HEPG2_24H_BRD-K32292990-001-01-0_10/graph_1.csv"
"2330","graphs_combined/CVD001_HEPG2_24H_BRD-K33882852-003-01-0_10/graph_1.csv"
"2331","graphs_combined/CVD001_HEPG2_24H_BRD-K36055864-001-09-3_10/graph_1.csv"
"2332","graphs_combined/CVD001_HEPG2_24H_BRD-K37392901-003-01-7_10/graph_1.csv"
"2333","graphs_combined/CVD001_HEPG2_24H_BRD-K37865504-001-01-7_10/graph_1.csv"
"2334","graphs_combined/CVD001_HEPG2_24H_BRD-K40255344-001-03-6_2.5/graph_1.csv"
"2335","graphs_combined/CVD001_HEPG2_24H_BRD-K47150025-001-01-2_10/graph_1.csv"
"2336","graphs_combined/CVD001_HEPG2_24H_BRD-K47869605-001-18-9_2.5/graph_1.csv"
"2337","graphs_combined/CVD001_HEPG2_24H_BRD-K49049886-001-03-8_10/graph_1.csv"
"2338","graphs_combined/CVD001_HEPG2_24H_BRD-K53523901-001-01-0_2.5/graph_1.csv"
"2339","graphs_combined/CVD001_HEPG2_24H_BRD-K55468218-001-16-2_10/graph_1.csv"
"2340","graphs_combined/CVD001_HEPG2_24H_BRD-K60476892-001-02-1_16.4289/graph_1.csv"
"2341","graphs_combined/CVD001_HEPG2_24H_BRD-K62810658-001-05-6_18.707/graph_1.csv"
"2342","graphs_combined/CVD001_HEPG2_24H_BRD-K63750851-001-05-8_10/graph_1.csv"
"2343","graphs_combined/CVD001_HEPG2_24H_BRD-K67439147-001-01-7_10/graph_1.csv"
"2344","graphs_combined/CVD001_HEPG2_24H_BRD-K67860401-001-02-3_9.99/graph_1.csv"
"2345","graphs_combined/CVD001_HEPG2_24H_BRD-K74305673-001-01-3_10/graph_1.csv"
"2346","graphs_combined/CVD001_HEPG2_24H_BRD-K76674262-001-01-7_2.5/graph_1.csv"
