"","x"
"1319","CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C"
"1320","Cc1cc(C2CCCCC2)n(O)c(=O)c1"
"1321","C[C@@H](C(=O)O)c1ccc2c(c1)Cc1ccccc1-2"
"1322","Cc1ccc(-c2n[nH]c3c2[C@H](c2cccc(O)c2)N(c2ccc(C(=O)O)cc2)C3=O)cc1"
"1323","O=C(Nc1ccc(CN2CCOCC2)cc1)c1ccc(-c2cccc(Cl)c2)o1"
"1324","COC(=O)c1cnn(-c2ccc(F)cc2F)c1/C=N/NC(=S)NC(C)(C)C"
"1325","OC1=c2ccccc2=C(NC2CCCCC2)/C1=C\c1ccccc1"
"1326","Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1"
"1327","CC1(COc2ccc(C[C@H]3SC(=O)NC3=O)cc2)CCCCC1"
"1328","CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O"
"1329","CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O"
"1330","CC(C)[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](Cc2ccccc2)C(=O)N1C"
"1331","COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)[C@@H]1c1cccc([N+](=O)[O-])c1"
"1332","O=C(O)c1ccnc(N2CC(O)(c3ccc(OCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)cc3Cl)C2)c1"
"1333","COc1ccc([C@]2(C#N)CC[C@@H](C(=O)O)CC2)cc1OC1CCCC1"
"1334","CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1"
"1335","O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1"
"1336","COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)O)C[C@H]5/C=C\CCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1"
"1337","Cc1cc(NC(=O)[C@H](c2ccccc2)N2CCCc3ccccc32)no1"
"1338","CC(C)NC[C@@H](O)c1ccc(N)c(C#N)c1"
"1339","CN/C(=N\C#N)NCCSCc1[nH]cnc1C"
"1340","C[N@@+]1(CC2CC2)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21"
"1341","C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12"
"1342","O=C(O)CCCCN(CCc1ccccc1OCc1ccc(CCc2ccccc2)cc1)Cc1ccc(C(=O)O)cc1"
"1343","CCC(CC)(CC(=O)Nc1cccc(/C=C/c2nc(C3CCC3)cs2)c1)C(=O)O"
"1344","CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1"
"1345","CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1"
"1346","C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccccc12"
"1347","C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccccc12"
"1348","O=C(O)c1cc(-c2ccccc2)nc2ccccc12"
"1349","CCOC(=O)CN1CCN(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)CC1"
"1350","COc1cc(/C=C/C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC"
"1351","O=C(/C=C/c1cccc(F)c1)NC1CC1"
"1352","O=C/C=C/c1ccccc1"
"1353","C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1"
"1354","CC(=O)O[C@@H]1[C@H](c2ccc(=O)oc2)[C@@]2(C)CC[C@H]3[C@@H](CC[C@]4(O)C[C@@H](O)CC[C@]34C)[C@]23O[C@H]13"
"1355","CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3"
"1356","CCOCCOC(=O)/C=C/c1ccc(OC)cc1"
"1357","CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(CC)CC)c1ccccc1CC2"
"1358","CC(C)(C[C@H]1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(-c3cc(F)cc(OC(F)F)c3)ccc2O1)C(=O)O"
"1359","Nc1nc2c([nH]1)c(=O)n(CC1CC1)c(=O)n2CC1CC1"
"1360","C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12"
"1361","CN1C(=O)N(C[C@H](C(=O)NO)[C@@H](CC2CCCC2)C(=O)N2CCCCC2)C(=O)C1(C)C"
"1362","CC(C)(Oc1ccc([C@H]2CC2(Cl)Cl)cc1)C(=O)O"
"1363","O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O"
"1364","O=C(c1ccc(OCCCc2cnc[nH]2)cc1)C1CC1"
"1365","COc1ccc(OC[C@@H]2c3cc(OC)c(OC)cc3CCN2C(=O)c2cccc(Cl)c2)cc1"
"1366","c1ccc(C2CC2)c(OCC2=NCCN2)c1"
"1367","O=C(O)/C=C(/CC(=O)O)C(=O)O"
"1368","N[C@]1(C(=O)O)CC[C@@H](C(=O)O)C1"
"1369","CC1(C)[C@H]2CC[C@]1(C)[C@@H](O)[C@H]2O"
"1370","O=C(O)/C=C/c1cnc[nH]1"
"1371","O=C(O)/C=C\c1cnc[nH]1"
"1372","COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC"
"1373","COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC"
"1374","N[Pt](N)(Cl)Cl"
"1375","O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2Cl)nc1)NO"
"1376","Clc1ccc(-c2nc3sccn3c2/C=N/OCc2ccc(Cl)c(Cl)c2)cc1"
"1377","C[N+](C)(C)CCOP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O"
"1378","CC(=O)N[C@H]1CCSC1=O"
"1379","O=C(O)CC(O)(CC(=O)O)C(=O)O"
"1380","Cc1cn2c(N)c(Cl)cc(C(=O)NCC3CCN(CC(C)C)CC3)c2n1"
"1381","Cc1nccn1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1"
"1382","C=CC(=O)Nc1cccc(-c2cccc3cnc(Nc4ccc(N5CCN(CCO)CC5)c(F)c4F)nc23)c1"
"1383","Cc1[nH]c2ccccc2c1CCNC(=O)c1cccs1"
"1384","Oc1cc2c(cc1O)[C@H](Cc1cccc3ccccc13)NCC2"
"1385","NCCNS(=O)(=O)c1ccc(Cl)c2ccncc12"
"1386","Cc1nnc2ccc(-c3cccc(C(F)(F)F)c3)nn12"
"1387","Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1"
"1388","CNC(=S)NS(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1OC"
"1389","CN(C)c1cccc(F)c1C(=O)NC(=O)Nc1ccc(Cl)cc1"
"1390","CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O"
"1391","O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21"
"1392","COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1"
"1393","CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1"
"1394","Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1"
"1395","CC(C)(C)NC[C@@H](O)c1cc(Cl)c(N)c(Cl)c1"
"1396","CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc(Cl)c1Cl"
"1397","Cc1cn([C@H]2O[C@@H](CO)[C@H](O)[C@H]2F)c(=O)[nH]c1=O"
"1398","C[N+]12CCC(CC1)[C@H](OC(=O)C(O)(c1ccccc1)c1ccccc1)C2"
"1399","CC(C)(C)C(=O)[C@@H](Oc1ccc(Cl)cc1)n1ccnc1"
"1400","N[C@H]1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1"
"1401","CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1"
"1402","CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl)O[C@@H]1SC"
"1403","CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O)N(C)C1"
"1404","CCC(C)(Oc1ccc(C2(c3ccc(O[C@](C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O"
"1405","Oc1c(I)cc(Cl)c2cccnc12"
"1406","N=C(NCc1ccc(Cl)cc1)SCCCc1cnc[nH]1"
"1407","CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C"
"1408","CCCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@@]21C"
"1409","C[C@@H](CN(C)C)C(C)(O)Cc1ccc(Cl)cc1"
"1410","C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C"
"1411","O=P(O)(O)C(Cl)(Cl)P(=O)(O)O"
"1412","Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F"
"1413","CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1"
"1414","CN(C)CC[C@@](O)(c1ccccc1)c1ccccc1Cl"
"1415","CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1"
"1416","CC(C)(Oc1ccc(Cl)cc1)C(=O)O"
"1417","CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1"
"1418","CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1"
"1419","CS(=O)(=O)CS(=O)(=O)OCCCl"
"1420","Cc1ncsc1CCCl"
"1421","CCN(CC)CCOc1ccc(/C(=C(\Cl)c2ccccc2)c2ccccc2)cc1"
"1422","CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21"
"1423","Clc1cccc(Cl)c1NC1=NCCN1"
"1424","Cc1c(Cl)cccc1Nc1ncccc1C(=O)O"
"1425","Cc1c(Cl)cccc1Nc1ncccc1C(=O)O.NCCCC[C@H](N)C(=O)O"
"1426","C[C@H]1CCC[C@@H](C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1"
"1427","Clc1ccc([C@@H](OCCN2CCCCC2)c2ccccc2)cc1"
"1428","Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1"
"1429","COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1"
"1430","Cc1[nH]c(C)c(Cl)c(=O)c1Cl"
"1431","O=C(O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(Cl)c1"
"1432","CC(C)(C)NC[C@@H](O)COc1cc(Cl)ccc1Cl"
"1433","C#CCN(C)CCCOc1ccc(Cl)cc1Cl"
"1434","CN1CCN([C@H]2Cc3ccccc3Sc3ccc(Cl)cc32)CC1"
"1435","CC(C)NC[C@@H](O)c1ccccc1Cl"
"1436","Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O"
"1437","Cc1cc([C@@H](C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O"
"1438","CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1"
"1439","Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1"
"1440","Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12"
"1441","Oc1ccc(Cl)c2cccnc12"
"1442","CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1"
"1443","C[C@H](Cc1ccc2c(c1)OC(C(=O)O)(C(=O)O)O2)NC[C@H](O)c1cccc(Cl)c1"
"1444","Cc1cccc(F)c1C(=O)Nc1cnc(-c2cc3c(cc2Cl)OC(F)(F)O3)cn1"
"1445","O=C(CCCc1ccc(-c2ccccc2F)cc1)Nc1ccc(O)cc1"
"1446","N#Cc1cc2[nH]c(=O)c(=O)[nH]c2cc1[N+](=O)[O-]"
"1447","C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC4CN(CCF)C4)cc3OC)ncc2C(F)(F)F)c1"
"1448","C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Oc4ccnc(C(=O)NC)c4)cc3)ncc2F)c1"
"1449","Cc1ccc(CC2(O)CCN(CCOc3ccc(O)cc3)CC2)cc1"
"1450","NC(=O)N/N=C/c1ccc(Oc2ccc(F)cc2)cc1"
"1451","CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1"
"1452","O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1"
"1453","CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS"
"1454","NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1"
"1455","O=C(Nc1nc(-c2ccc(O)c(O)c2)c(-c2ccccc2)s1)c1ccc(O)c(O)c1"
"1456","COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2"
"1457","C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@](C)(O1)[C@@H](OC(C)=O)[C@@H](OC(=O)CCN(C)C)[C@H]1C(C)(C)CC[C@H](O)[C@@]12C"
"1458","CCCCCCCCCCCCCCCC(=O)OC[C@H](CO[P@@](=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC"
"1459","CC(C)CCCC(=O)N[C@@H](CCNCS(=O)(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCNCS(=O)(=O)O)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNCS(=O)(=O)O)NC(=O)[C@H](CCNCS(=O)(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)O)NC1=O)[C@@H](C)O"
"1460","CC[C@@H](C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O"
"1461","COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O"
"1462","O=C(O)c1cc(Oc2ccc([N+](=O)[O-])cc2)cc(Oc2ccc([N+](=O)[O-])cc2)c1"
"1463","O=c1cc(N2CCOCC2)nc2c3ccccc3ccn12"
"1464","Cc1nc2c([nH]1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2"
"1465","C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O"
"1466","COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21"
"1467","N[C@H](Cc1cnc[nH]1)C(=O)O"
"1468","CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(-c3ccccc3)ccc21"
"1469","Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O"
"1470","C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C"
"1471","CCOC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(F)(F)F)cc1)C2"
"1472","C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO"
"1473","C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO"
"1474","CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C"
"1475","C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO"
"1476","C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\C)CC[C@@H]12"
"1477","N#Cc1cnc2c(Cl)cc(NCc3cn(CCN4CCCCCC4)nn3)cc2c1Nc1ccc(F)c(Cl)c1"
"1478","CCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1"
"1479","S=C(N/N=C1\CCCc2cccnc21)N1CCN(c2ccccn2)CC1"
"1480","CN1C(=O)CC[C@H]1c1cccnc1"
"1481","O=c1ccc2ccccc2o1"
"1482","CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1"
"1483","O=C(O)C1(c2ccc3c(c2)OC[C@H](Cc2ccc(-c4ccccc4)cc2)[C@H]3O)CCCC1"
"1484","CON(C)C(=O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2cc(Cl)ccc2[nH]1"
"1485","CCCCC/N=c1\ccn(Cc2ccccc2)c2ccccc12"
"1486","CCC(CC)Nc1cc(C)nc(Oc2c(C)cc(C)cc2C)c1C"
"1487","CC(C)(NS(=O)(=O)c1ccc(Oc2ccc(F)cc2)cc1)C(=O)NO"
"1488","CC[C@@H]1C[C@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(C)=O)c2cc(C(F)(F)F)ccc2N1C(=O)OC(C)C"
"1489","NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1"
"1490","O=C(c1c2ccccc2cc2ccccc12)N1CCC(N2CCC[C@@H](C(=O)N3CCOCC3)C2)CC1"
"1491","COCCOc1ccc2c(c1)ncn2-c1ccc2cccc(N3CCC(N)CC3)c2n1"
"1492","COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1"
"1493","CC(C)c1ccc(CC(=O)N2CCC[C@@H](c3cccc(OC(C)(C)C(=O)O)c3)C2)cc1"
"1494","CN(C)C(=O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2cc(Cl)ccc2[nH]1"
"1495","O=c1ccc2[nH]cc(C3=CCNCC3)c2[nH]1"
"1496","CCCOc1ccc2[nH]cc(C3=CCNCC3)c2n1"
"1497","CCNC1(C(N)=O)CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1"
"1498","COc1ccccc1CN[C@H]1CCCN[C@H]1c1ccccc1"
"1499","O=C(O)[C@H](Cc1ccccc1)CN(O)C(=O)Cc1ccccc1"
"1500","CCOC(=O)[C@]12C[C@H]1/C(=N\O)c1ccccc1O2"
"1501","Cc1noc2c1-c1ccccc1C(c1ccc(Cl)cc1)=N[C@H]2CC(N)=O"
"1502","CC(=O)Nc1ccc(C(=O)NC(C)(C)C)cc1"
"1503","COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(CC(F)(F)F)CC2)c2ccccc12"
"1504","CCS(=O)(=O)N1CCC([C@@H](C)n2c(C)c(C(=O)NCc3c(OC)cc(C)[nH]c3=O)c3ccccc32)CC1"
"1505","Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(N)=O)c1nnc(C)n1-2"
"1506","COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCOCC2)c2ccccc12"
"1507","Cc1ccc(-c2nc(N)nc3c2nnn3Cc2cccc(CO[C@H]3CCOC3)n2)o1"
"1508","O=C(O)CCCC[C@@H](CCSCc1ccccc1)SCc1ccccc1"
"1509","O=C(O)[C@H]1CN(CCCP(=O)(O)O)CCN1"
"1510","O=C(C[C@H]1CC(c2ccc(F)cc2F)=NO1)N1CCOCC1"
"1511","CN(CC(=O)O)C(=N)N"
"1512","C[C@H](NC(=O)CCC(F)(F)F)C(=O)N[C@@H]1C(=O)N(CCO)c2ncccc2-c2ccccc21"
"1513","CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1"
"1514","O=C(O)Cn1c2ccccc2c(=O)c2ccccc21"
"1515","N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1"
"1516","O=C(O)c1cc(NCCc2ccc(C(F)(F)F)cc2)ccc1O"
"1517","C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl"
"1518","C[C@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl"
"1519","C=C(c1ccccc1OCc1cccc(Cl)c1)n1ccnc1"
"1520","COc1cc([C@H]2C(C#N)=C(N)Oc3c2ccc(N)c3N)cc(Br)c1OC"
"1521","CC1(C)Oc2ccc(C#N)cc2[C@@H](N2CCCC2=O)[C@@H]1O.CC1(C)Oc2ccc(C#N)cc2[C@H](N2CCCC2=O)[C@H]1O"
"1522","O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1"
"1523","C/C=C/C(=O)N(CC)c1ccccc1C"
"1524","C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C"
"1525","CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1"
"1526","CC[C@H](CO)Nc1nc(NCc2ccc(-c3ccccn3)cc2)c2ncn(C(C)C)c2n1"
"1527","c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1"
"1528","CC(C)Cc1sc(N)nc1-c1ccc(P(=O)(O)O)o1"
"1529","O=C(O)[C@H](Cc1ccc(Nc2nccc3ccncc23)cc1)NC1=C(Br)C(=O)C12CCCCC2"
"1530","Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(OC(F)(F)F)cc1"
"1531","O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1"
"1532","CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O"
"1533","CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@H]3CCNC[C@@H]3O)nc12"
"1534","O=C(N[C@H](Cc1ccccc1)C(=O)O)c1sc2cc(F)ccc2c1Cl"
"1535","CNc1ccc([N+](=O)[O-])cc1-n1cnc(-c2ccc(C(F)(F)F)cc2)c1"
"1536","C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1"
"1537","CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1sc(-c2ncco2)nc1-c1ccccc1)C1CCCCC1"
"1538","COc1ccc(-c2nc(N3CCOCC3)c3sc(CN(C)c4ncc(C(=O)NO)cn4)cc3n2)cn1"
"1539","COc1cccc(CN(C(=O)CC(C)(C)C)[C@H]2C[C@@H](C(=O)N3CCNCC3)N(Cc3ccc4c(c3)OCO4)C2)c1"
"1540","COc1cc(/C=C/C(=O)C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O"
"1541","C=C1C[C@@]2(O)O[C@@]3(C[C@H]2C(C)C)[C@@H](C)CC[C@@H]13"
"1542","COc1ccc(CCN2CCN(CCCc3ccccc3)CC2)cc1OC"
"1543","Nc1nc(Nc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O"
"1544","CS(=O)(=O)Nc1ccc(-c2coc3cc(OCc4cccc(C(=O)O)c4)ccc3c2=O)cc1"
"1545","COc1ccn2ncc(-c3nc4n[nH]c(NC(=O)c5ccc(F)cc5)c4cc3F)c2c1"
"1546","O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12"
"1547","O=C(c1ccc2c(c1)OCO2)N1CCCCC1"
"1548","Cc1cnc(CNC(=O)c2c(=O)c3ccc(N4CCCN(C)CC4)nc3n3c2sc2ccccc23)cn1"
"1549","Cc1nn(C)cc1CN1CCC(c2ccc(C(=O)Nc3ccccc3N)cc2)CC1"
"1550","C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21"
"1551","C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4/[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@](C)([C@@H]5N=C1[C@](C)(CCC(=O)NC[C@@H](C)O[P@](=O)(O)O[C@@H]1[C@@H](CO)O[C@H](n6cnc7cc(C)c(C)cc76)[C@@H]1O)[C@H]5CC(N)=O)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O"
"1552","CC(C)(C)NC[C@@H](O)COc1cccc2[nH]c(C#N)cc12"
"1553","C[C@H]1C[C@H](OC(=O)[C@@H](O)c2ccccc2)CC(C)(C)C1"
"1554","Nc1ncnc2c1ncn2[C@H]1O[C@H]2CO[P@@](=O)(O)O[C@@H]2[C@@H]1O"
"1555","CN1CCN(C(c2ccccc2)c2ccccc2)CC1"
"1556","CN(C)CCC=C1c2ccccc2C=Cc2ccccc21"
"1557","NC1=NCCN1CC(=O)O"
"1558","N=c1ccn2c(n1)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]12"
